entity,MeSH_ID
http://www.wikidata.org/entity/Q2046390,D027902
http://www.wikidata.org/entity/Q2020837,D031327
http://www.wikidata.org/entity/Q2061363,D053478
http://www.wikidata.org/entity/Q2071515,C015408
http://www.wikidata.org/entity/Q2080808,C019273
http://www.wikidata.org/entity/Q2072063,D004374
http://www.wikidata.org/entity/Q2072712,D006563
http://www.wikidata.org/entity/Q2079998,D007666
http://www.wikidata.org/entity/Q2068039,D010382
http://www.wikidata.org/entity/Q2072146,D010560
http://www.wikidata.org/entity/Q2061493,D011903
http://www.wikidata.org/entity/Q2063661,D014039
http://www.wikidata.org/entity/Q2072821,D018324
http://www.wikidata.org/entity/Q2080426,D018733
http://www.wikidata.org/entity/Q2076617,D047071
http://www.wikidata.org/entity/Q2084170,D048108
http://www.wikidata.org/entity/Q2066131,D056352
http://www.wikidata.org/entity/Q2112244,D000077982
http://www.wikidata.org/entity/Q2117017,D055103
http://www.wikidata.org/entity/Q2121103,D000069467
http://www.wikidata.org/entity/Q340594,D000130
http://www.wikidata.org/entity/Q2137663,D004350
http://www.wikidata.org/entity/Q2138797,D005809
http://www.wikidata.org/entity/Q2119430,D006548
http://www.wikidata.org/entity/Q2155629,D006665
http://www.wikidata.org/entity/Q2165266,D009347
http://www.wikidata.org/entity/Q2149707,D010395
http://www.wikidata.org/entity/Q2126468,D011838
http://www.wikidata.org/entity/Q2165399,D012751
http://www.wikidata.org/entity/Q2123838,D014102
http://www.wikidata.org/entity/Q2167074,D016539
http://www.wikidata.org/entity/Q2132904,D017941
http://www.wikidata.org/entity/Q2119788,D029647
http://www.wikidata.org/entity/Q2155640,D036262
http://www.wikidata.org/entity/Q2157619,D055097
http://www.wikidata.org/entity/Q2118956,D066126
http://www.wikidata.org/entity/Q2189236,C085118
http://www.wikidata.org/entity/Q2200359,D009084
http://www.wikidata.org/entity/Q2180497,D018803
http://www.wikidata.org/entity/Q2213687,D058566
http://www.wikidata.org/entity/Q2259258,C021758
http://www.wikidata.org/entity/Q2272470,C563187
http://www.wikidata.org/entity/Q2705171,C009479
http://www.wikidata.org/entity/Q2718677,C537931
http://www.wikidata.org/entity/Q2701912,D002994
http://www.wikidata.org/entity/Q2716919,D006407
http://www.wikidata.org/entity/Q2728012,D009446
http://www.wikidata.org/entity/Q2679195,D009854
http://www.wikidata.org/entity/Q37713691,D010703
http://www.wikidata.org/entity/Q2678675,D010810
http://www.wikidata.org/entity/Q2716477,D012232
http://www.wikidata.org/entity/Q2720986,D015367
http://www.wikidata.org/entity/Q2712607,D020178
http://www.wikidata.org/entity/Q2725073,D029821
http://www.wikidata.org/entity/Q2725835,D031104
http://www.wikidata.org/entity/Q2704494,D036603
http://www.wikidata.org/entity/Q2784012,C000701887
http://www.wikidata.org/entity/Q2746448,C040115
http://www.wikidata.org/entity/Q2758894,C536502
http://www.wikidata.org/entity/Q2776390,D000072699
http://www.wikidata.org/entity/Q73509342,D000285
http://www.wikidata.org/entity/Q2735907,D003483
http://www.wikidata.org/entity/Q2782385,D005692
http://www.wikidata.org/entity/Q2746739,D010749
http://www.wikidata.org/entity/Q2777805,D011254
http://www.wikidata.org/entity/Q2796766,D012474
http://www.wikidata.org/entity/Q2731762,D017334
http://www.wikidata.org/entity/Q2739079,D018956
http://www.wikidata.org/entity/Q2737226,D031050
http://www.wikidata.org/entity/Q2801817,D031246
http://www.wikidata.org/entity/Q2752427,D035843
http://www.wikidata.org/entity/Q2858961,C505730
http://www.wikidata.org/entity/Q2837942,D000072223
http://www.wikidata.org/entity/Q2834736,D003883
http://www.wikidata.org/entity/Q2817108,D015114
http://www.wikidata.org/entity/Q2831905,D016117
http://www.wikidata.org/entity/Q2819188,D044140
http://www.wikidata.org/entity/Q2859607,D047308
http://www.wikidata.org/entity/Q2839152,D055502
http://www.wikidata.org/entity/Q2879363,C006680
http://www.wikidata.org/entity/Q2919470,C039900
http://www.wikidata.org/entity/Q2906149,C056415
http://www.wikidata.org/entity/Q2920456,C071229
http://www.wikidata.org/entity/Q106030539,C083997
http://www.wikidata.org/entity/Q2897350,C535648
http://www.wikidata.org/entity/Q2869808,D000068257
http://www.wikidata.org/entity/Q2902069,D000069984
http://www.wikidata.org/entity/Q2920739,D000077325
http://www.wikidata.org/entity/Q2896816,D001597
http://www.wikidata.org/entity/Q2912910,D005948
http://www.wikidata.org/entity/Q2920497,D007117
http://www.wikidata.org/entity/Q2916078,D007687
http://www.wikidata.org/entity/Q2891261,D008640
http://www.wikidata.org/entity/Q2891344,D011860
http://www.wikidata.org/entity/Q2919111,D012324
http://www.wikidata.org/entity/Q2912143,D012539
http://www.wikidata.org/entity/Q2893478,D014015
http://www.wikidata.org/entity/Q2874631,D018109
http://www.wikidata.org/entity/Q2914458,D045604
http://www.wikidata.org/entity/Q2891289,D057145
http://www.wikidata.org/entity/Q2893248,D061386
http://www.wikidata.org/entity/Q2880775,Q000201
http://www.wikidata.org/entity/Q2943789,C041747
http://www.wikidata.org/entity/Q2943529,C068356
http://www.wikidata.org/entity/Q2964433,C537564
http://www.wikidata.org/entity/Q2943815,D002441
http://www.wikidata.org/entity/Q2939048,D017788
http://www.wikidata.org/entity/Q2948578,D058636
http://www.wikidata.org/entity/Q2992167,D003459
http://www.wikidata.org/entity/Q2990599,D003617
http://www.wikidata.org/entity/Q2989497,D025781
http://www.wikidata.org/entity/Q2997368,D055453
http://www.wikidata.org/entity/Q3008637,C572153
http://www.wikidata.org/entity/Q3049292,D010494
http://www.wikidata.org/entity/Q3043147,D015319
http://www.wikidata.org/entity/Q3048982,D015988
http://www.wikidata.org/entity/Q3039103,D016124
http://www.wikidata.org/entity/Q3016950,D016992
http://www.wikidata.org/entity/Q3038566,D017176
http://www.wikidata.org/entity/Q3024044,D017572
http://www.wikidata.org/entity/Q3047550,D018834
http://www.wikidata.org/entity/Q3053945,D020158
http://www.wikidata.org/entity/Q3008233,D050743
http://www.wikidata.org/entity/Q3024495,D051187
http://www.wikidata.org/entity/Q3109315,C007864
http://www.wikidata.org/entity/Q76544410,D000621
http://www.wikidata.org/entity/Q3108466,D002582
http://www.wikidata.org/entity/Q3109391,D008351
http://www.wikidata.org/entity/Q3095435,D009724
http://www.wikidata.org/entity/Q3080327,D009996
http://www.wikidata.org/entity/Q3095145,D013136
http://www.wikidata.org/entity/Q3089269,D014626
http://www.wikidata.org/entity/Q3109064,D055879
http://www.wikidata.org/entity/Q3097973,D057220
http://www.wikidata.org/entity/Q3155537,C040920
http://www.wikidata.org/entity/Q3153690,D002105
http://www.wikidata.org/entity/Q3122802,D005656
http://www.wikidata.org/entity/Q3129938,D006375
http://www.wikidata.org/entity/Q3129936,D006376
http://www.wikidata.org/entity/Q3153694,D007428
http://www.wikidata.org/entity/Q3122143,D010917
http://www.wikidata.org/entity/Q3149137,D018029
http://www.wikidata.org/entity/Q1474190,D018662
http://www.wikidata.org/entity/Q1479657,D028529
http://www.wikidata.org/entity/Q1447198,D048749
http://www.wikidata.org/entity/Q1478137,D058745
http://www.wikidata.org/entity/Q1512929,D000069576
http://www.wikidata.org/entity/Q1500373,D000140
http://www.wikidata.org/entity/Q32136799,D000182
http://www.wikidata.org/entity/Q1500732,D007395
http://www.wikidata.org/entity/Q1498222,D014656
http://www.wikidata.org/entity/Q1484346,D017539
http://www.wikidata.org/entity/Q1509095,D018139
http://www.wikidata.org/entity/Q1506216,D022861
http://www.wikidata.org/entity/Q1517140,D036881
http://www.wikidata.org/entity/Q1519214,D054445
http://www.wikidata.org/entity/Q1551608,D000089002
http://www.wikidata.org/entity/Q1561657,D000091486
http://www.wikidata.org/entity/Q1532008,D002344
http://www.wikidata.org/entity/Q1543255,D006097
http://www.wikidata.org/entity/Q1543208,D012446
http://www.wikidata.org/entity/Q1550623,D013161
http://www.wikidata.org/entity/Q1568655,D013484
http://www.wikidata.org/entity/Q1544032,D013906
http://www.wikidata.org/entity/Q1529983,D016532
http://www.wikidata.org/entity/Q1534470,D020247
http://www.wikidata.org/entity/Q1538121,D033601
http://www.wikidata.org/entity/Q1535394,D046768
http://www.wikidata.org/entity/Q1546498,D065626
http://www.wikidata.org/entity/Q1587881,C562509
http://www.wikidata.org/entity/Q1609733,C562799
http://www.wikidata.org/entity/Q10889918,D000033
http://www.wikidata.org/entity/Q418522,D000405
http://www.wikidata.org/entity/Q1609755,D005633
http://www.wikidata.org/entity/Q1578686,D006503
http://www.wikidata.org/entity/Q1611410,D012747
http://www.wikidata.org/entity/Q1598909,D013617
http://www.wikidata.org/entity/Q1592207,D019310
http://www.wikidata.org/entity/Q1627324,C536394
http://www.wikidata.org/entity/Q1616687,D000441
http://www.wikidata.org/entity/Q1622103,D001813
http://www.wikidata.org/entity/Q1638131,D006941
http://www.wikidata.org/entity/Q1641052,D006957
http://www.wikidata.org/entity/Q1641556,D006987
http://www.wikidata.org/entity/Q1641375,D007013
http://www.wikidata.org/entity/Q1625604,D013098
http://www.wikidata.org/entity/Q1642206,D013478
http://www.wikidata.org/entity/Q1634800,D013684
http://www.wikidata.org/entity/Q1648128,D016697
http://www.wikidata.org/entity/Q1630725,D016733
http://www.wikidata.org/entity/Q19001302,D020921
http://www.wikidata.org/entity/Q1647794,D047688
http://www.wikidata.org/entity/Q1648960,D052958
http://www.wikidata.org/entity/Q1617658,D053306
http://www.wikidata.org/entity/Q1639139,D064209
http://www.wikidata.org/entity/Q1686140,D003801
http://www.wikidata.org/entity/Q1664699,D007322
http://www.wikidata.org/entity/Q1663521,D009433
http://www.wikidata.org/entity/Q1664517,D016381
http://www.wikidata.org/entity/Q1659450,D020624
http://www.wikidata.org/entity/Q1660157,D057131
http://www.wikidata.org/entity/Q1707877,C060347
http://www.wikidata.org/entity/Q1727229,D000073923
http://www.wikidata.org/entity/Q1725664,D009626
http://www.wikidata.org/entity/Q1726969,D012024
http://www.wikidata.org/entity/Q1712331,D012203
http://www.wikidata.org/entity/Q1698533,D013318
http://www.wikidata.org/entity/Q1736908,D016582
http://www.wikidata.org/entity/Q1699996,D018499
http://www.wikidata.org/entity/Q1700733,D048629
http://www.wikidata.org/entity/Q1718851,D052700
http://www.wikidata.org/entity/Q1708986,D057790
http://www.wikidata.org/entity/Q1729215,D064087
http://www.wikidata.org/entity/Q1770257,C016517
http://www.wikidata.org/entity/Q1741965,C536321
http://www.wikidata.org/entity/Q1755537,C536495
http://www.wikidata.org/entity/Q1755537,C536534
http://www.wikidata.org/entity/Q1777322,D001856
http://www.wikidata.org/entity/Q1753418,D005829
http://www.wikidata.org/entity/Q1774750,D007715
http://www.wikidata.org/entity/Q1768280,D009176
http://www.wikidata.org/entity/Q1752284,D009367
http://www.wikidata.org/entity/Q1758020,D011612
http://www.wikidata.org/entity/Q1778788,D015331
http://www.wikidata.org/entity/Q1744036,D017548
http://www.wikidata.org/entity/Q1755926,D019055
http://www.wikidata.org/entity/Q1754830,D020315
http://www.wikidata.org/entity/Q1762112,D031782
http://www.wikidata.org/entity/Q1778729,D037742
http://www.wikidata.org/entity/Q1753038,D060525
http://www.wikidata.org/entity/Q1821798,C083642
http://www.wikidata.org/entity/Q1810500,D001355
http://www.wikidata.org/entity/Q1780993,D003188
http://www.wikidata.org/entity/Q1801229,D004838
http://www.wikidata.org/entity/Q1810993,D005516
http://www.wikidata.org/entity/Q1806636,D007836
http://www.wikidata.org/entity/Q1812439,D011145
http://www.wikidata.org/entity/Q1789476,D016206
http://www.wikidata.org/entity/Q1822234,D016631
http://www.wikidata.org/entity/Q1788571,D017801
http://www.wikidata.org/entity/Q1824643,D017885
http://www.wikidata.org/entity/Q1812946,D022121
http://www.wikidata.org/entity/Q3146527,D018799
http://www.wikidata.org/entity/Q3139044,D049853
http://www.wikidata.org/entity/Q3141769,D055551
http://www.wikidata.org/entity/Q3180100,C054121
http://www.wikidata.org/entity/Q3234577,C009424
http://www.wikidata.org/entity/Q3264451,D000072096
http://www.wikidata.org/entity/Q3236003,D006244
http://www.wikidata.org/entity/Q3267710,D008177
http://www.wikidata.org/entity/Q3268733,D013189
http://www.wikidata.org/entity/Q3234995,D014806
http://www.wikidata.org/entity/Q3247762,D016041
http://www.wikidata.org/entity/Q3221083,D016472
http://www.wikidata.org/entity/Q3269843,D020513
http://www.wikidata.org/entity/Q3232216,D030011
http://www.wikidata.org/entity/Q3260185,D036542
http://www.wikidata.org/entity/Q3266583,D050563
http://www.wikidata.org/entity/Q3274575,D051376
http://www.wikidata.org/entity/Q3295509,C100123
http://www.wikidata.org/entity/Q3325172,D000067531
http://www.wikidata.org/entity/Q3291156,D000075485
http://www.wikidata.org/entity/Q3308178,D002999
http://www.wikidata.org/entity/Q3296909,D004900
http://www.wikidata.org/entity/Q3294789,D008280
http://www.wikidata.org/entity/Q3313821,D011734
http://www.wikidata.org/entity/Q3286546,D012140
http://www.wikidata.org/entity/Q3279041,D014722
http://www.wikidata.org/entity/Q3316454,D017012
http://www.wikidata.org/entity/Q3292013,D028503
http://www.wikidata.org/entity/Q3322044,D031290
http://www.wikidata.org/entity/Q3310650,D036921
http://www.wikidata.org/entity/Q3304865,D052684
http://www.wikidata.org/entity/Q3302130,D054849
http://www.wikidata.org/entity/Q3342208,C024225
http://www.wikidata.org/entity/Q3362895,D003771
http://www.wikidata.org/entity/Q3331925,D008591
http://www.wikidata.org/entity/Q3335079,D009416
http://www.wikidata.org/entity/Q3356933,D010384
http://www.wikidata.org/entity/Q3360898,D011687
http://www.wikidata.org/entity/Q3338289,D017860
http://www.wikidata.org/entity/Q3329719,D019861
http://www.wikidata.org/entity/Q3354346,D020249
http://www.wikidata.org/entity/Q3335671,D050336
http://www.wikidata.org/entity/Q3380505,D050842
http://www.wikidata.org/entity/Q3417008,D000070840
http://www.wikidata.org/entity/Q3424681,D000072466
http://www.wikidata.org/entity/Q3404271,D000073860
http://www.wikidata.org/entity/Q3401034,D004671
http://www.wikidata.org/entity/Q3409113,D007746
http://www.wikidata.org/entity/Q3395875,D011573
http://www.wikidata.org/entity/Q3410162,D011575
http://www.wikidata.org/entity/Q3408495,D015538
http://www.wikidata.org/entity/Q3408221,D051636
http://www.wikidata.org/entity/Q3407681,D066187
http://www.wikidata.org/entity/Q3493547,C0178702
http://www.wikidata.org/entity/Q3496241,C536946
http://www.wikidata.org/entity/Q3475955,C537525
http://www.wikidata.org/entity/Q3455060,D000073600
http://www.wikidata.org/entity/Q3494619,D000077546
http://www.wikidata.org/entity/Q3450477,D009251
http://www.wikidata.org/entity/Q3486515,D013090
http://www.wikidata.org/entity/Q3492926,D018946
http://www.wikidata.org/entity/Q3494432,D019934
http://www.wikidata.org/entity/Q3564216,C027429
http://www.wikidata.org/entity/Q3508764,C535627
http://www.wikidata.org/entity/Q3508607,C536196
http://www.wikidata.org/entity/Q3508619,C536608
http://www.wikidata.org/entity/Q3508729,C537860
http://www.wikidata.org/entity/Q3508674,C538159
http://www.wikidata.org/entity/Q3508614,C538375
http://www.wikidata.org/entity/Q3543799,D000071936
http://www.wikidata.org/entity/Q3510429,D000078604
http://www.wikidata.org/entity/Q3505478,D000088922
http://www.wikidata.org/entity/Q3503790,D001489
http://www.wikidata.org/entity/Q3512547,D003776
http://www.wikidata.org/entity/Q3535686,D006815
http://www.wikidata.org/entity/Q3509142,D007983
http://www.wikidata.org/entity/Q3519042,D010061
http://www.wikidata.org/entity/Q3560696,D014769
http://www.wikidata.org/entity/Q3560939,D015164
http://www.wikidata.org/entity/Q3552942,D015498
http://www.wikidata.org/entity/Q3508806,D016603
http://www.wikidata.org/entity/Q3519875,D054579
http://www.wikidata.org/entity/Q3503705,D058207
http://www.wikidata.org/entity/Q3505252,D062787
http://www.wikidata.org/entity/Q3560550,D065852
http://www.wikidata.org/entity/Q3599216,C008500
http://www.wikidata.org/entity/Q3570984,C426686
http://www.wikidata.org/entity/Q3606143,C427683
http://www.wikidata.org/entity/Q3588049,D000081031
http://www.wikidata.org/entity/Q3599043,D000675
http://www.wikidata.org/entity/Q3617410,D002530
http://www.wikidata.org/entity/Q3567921,D014456
http://www.wikidata.org/entity/Q3597767,D015069
http://www.wikidata.org/entity/Q3567214,D016243
http://www.wikidata.org/entity/Q3616648,D017545
http://www.wikidata.org/entity/Q3567802,D019547
http://www.wikidata.org/entity/Q3605613,D020579
http://www.wikidata.org/entity/Q3597062,D050902
http://www.wikidata.org/entity/Q3637540,C001495
http://www.wikidata.org/entity/Q3629883,C013394
http://www.wikidata.org/entity/Q4217292,D056649
http://www.wikidata.org/entity/Q4292840,D000078792
http://www.wikidata.org/entity/Q4280605,D008368
http://www.wikidata.org/entity/Q4287680,D008474
http://www.wikidata.org/entity/Q4296711,D008940
http://www.wikidata.org/entity/Q4254147,D019152
http://www.wikidata.org/entity/Q4292123,D041781
http://www.wikidata.org/entity/Q4328316,C524822
http://www.wikidata.org/entity/Q4357608,C526278
http://www.wikidata.org/entity/Q4348342,D000074164
http://www.wikidata.org/entity/Q4344969,D010501
http://www.wikidata.org/entity/Q4367483,D013369
http://www.wikidata.org/entity/Q4335554,D014062
http://www.wikidata.org/entity/Q4346377,D030061
http://www.wikidata.org/entity/Q4388656,D000071576
http://www.wikidata.org/entity/Q4430231,D000091489
http://www.wikidata.org/entity/Q4388752,D006341
http://www.wikidata.org/entity/Q4420149,D013375
http://www.wikidata.org/entity/Q4382200,D015073
http://www.wikidata.org/entity/Q4393893,D017464
http://www.wikidata.org/entity/Q4386113,D020095
http://www.wikidata.org/entity/Q4441290,D050777
http://www.wikidata.org/entity/Q4501540,C015076
http://www.wikidata.org/entity/Q4456650,D013758
http://www.wikidata.org/entity/Q4463725,D013916
http://www.wikidata.org/entity/Q4459615,D017227
http://www.wikidata.org/entity/Q4446828,D050782
http://www.wikidata.org/entity/Q4532108,D004773
http://www.wikidata.org/entity/Q4540608,D010334
http://www.wikidata.org/entity/Q4544962,D010765
http://www.wikidata.org/entity/Q4531845,D019714
http://www.wikidata.org/entity/Q24726983,D019717
http://www.wikidata.org/entity/Q4544939,D051080
http://www.wikidata.org/entity/Q4518042,D053528
http://www.wikidata.org/entity/Q4530482,D057217
http://www.wikidata.org/entity/Q4637150,C001803
http://www.wikidata.org/entity/Q4637123,C004675
http://www.wikidata.org/entity/Q4639550,C005503
http://www.wikidata.org/entity/Q4639580,C047087
http://www.wikidata.org/entity/Q4596902,C121465
http://www.wikidata.org/entity/Q4664900,C535335
http://www.wikidata.org/entity/Q4596783,C565624
http://www.wikidata.org/entity/Q4596905,C566487
http://www.wikidata.org/entity/Q4682933,C568848
http://www.wikidata.org/entity/Q4649768,D000074582
http://www.wikidata.org/entity/Q4644262,D001375
http://www.wikidata.org/entity/Q4639543,D004004
http://www.wikidata.org/entity/Q4630845,D004092
http://www.wikidata.org/entity/Q4677938,D007948
http://www.wikidata.org/entity/Q4632704,D012339
http://www.wikidata.org/entity/Q4596924,D015072
http://www.wikidata.org/entity/Q4677943,D015479
http://www.wikidata.org/entity/Q4677560,D016233
http://www.wikidata.org/entity/Q4641508,D043582
http://www.wikidata.org/entity/Q4652139,D054758
http://www.wikidata.org/entity/Q4596723,D063309
http://www.wikidata.org/entity/Q4735714,C016212
http://www.wikidata.org/entity/Q4733653,C043698
http://www.wikidata.org/entity/Q4748133,C049058
http://www.wikidata.org/entity/Q4712900,C557708
http://www.wikidata.org/entity/Q4685925,D000069537
http://www.wikidata.org/entity/Q4692276,D000077314
http://www.wikidata.org/entity/Q4732125,D000080384
http://www.wikidata.org/entity/Q4740894,D005393
http://www.wikidata.org/entity/Q4688061,D015180
http://www.wikidata.org/entity/Q4733858,D015765
http://www.wikidata.org/entity/Q4692008,D016270
http://www.wikidata.org/entity/Q4684749,D018246
http://www.wikidata.org/entity/Q4684744,D018674
http://www.wikidata.org/entity/Q4742062,D052659
http://www.wikidata.org/entity/Q4734893,D058669
http://www.wikidata.org/entity/Q4765258,C000598722
http://www.wikidata.org/entity/Q4759444,C030419
http://www.wikidata.org/entity/Q4750639,C530884
http://www.wikidata.org/entity/Q4763279,C536366
http://www.wikidata.org/entity/Q4765258,C536371
http://www.wikidata.org/entity/Q4775326,C537778
http://www.wikidata.org/entity/Q4769759,D000070616
http://www.wikidata.org/entity/Q4796424,D001148
http://www.wikidata.org/entity/Q4766085,D058737
http://www.wikidata.org/entity/Q4803791,D001197
http://www.wikidata.org/entity/Q4801058,D018786
http://www.wikidata.org/entity/Q4859329,C046894
http://www.wikidata.org/entity/Q4812727,C048751
http://www.wikidata.org/entity/Q4860208,C445068
http://www.wikidata.org/entity/Q4812072,C535349
http://www.wikidata.org/entity/Q4863247,C562448
http://www.wikidata.org/entity/Q4832831,D000068558
http://www.wikidata.org/entity/Q4826342,D000069281
http://www.wikidata.org/entity/Q4845080,D000076251
http://www.wikidata.org/entity/Q4862390,D002545
http://www.wikidata.org/entity/Q4844892,D005272
http://www.wikidata.org/entity/Q4860325,D011458
http://www.wikidata.org/entity/Q4828931,D018150
http://www.wikidata.org/entity/Q4828555,D030101
http://www.wikidata.org/entity/Q4880499,D033421
http://www.wikidata.org/entity/Q4859345,D037342
http://www.wikidata.org/entity/Q4867030,D051778
http://www.wikidata.org/entity/Q4891024,C027870
http://www.wikidata.org/entity/Q4904728,C031906
http://www.wikidata.org/entity/Q4907660,C567652
http://www.wikidata.org/entity/Q4907743,D001658
http://www.wikidata.org/entity/Q4925427,D001752
http://www.wikidata.org/entity/Q4941885,D001865
http://www.wikidata.org/entity/Q4921678,D013412
http://www.wikidata.org/entity/Q4914844,D017982
http://www.wikidata.org/entity/Q4940670,D018004
http://www.wikidata.org/entity/Q4897294,D023083
http://www.wikidata.org/entity/Q4941570,D055417
http://www.wikidata.org/entity/Q5010979,C066430
http://www.wikidata.org/entity/Q4973817,D000074060
http://www.wikidata.org/entity/Q5008668,D002373
http://www.wikidata.org/entity/Q5008238,D008810
http://www.wikidata.org/entity/Q4995178,D017124
http://www.wikidata.org/entity/Q5009957,D019942
http://www.wikidata.org/entity/Q4950556,D029650
http://www.wikidata.org/entity/Q5009781,D051941
http://www.wikidata.org/entity/Q5009628,D054410
http://www.wikidata.org/entity/Q5009606,D054413
http://www.wikidata.org/entity/Q5009782,D060185
http://www.wikidata.org/entity/Q5065661,C006955
http://www.wikidata.org/entity/Q5014909,C054531
http://www.wikidata.org/entity/Q5057052,C500926
http://www.wikidata.org/entity/Q5038717,D000072038
http://www.wikidata.org/entity/Q5035819,D002204
http://www.wikidata.org/entity/Q5064104,D002550
http://www.wikidata.org/entity/Q5065296,D002569
http://www.wikidata.org/entity/Q5036399,D007903
http://www.wikidata.org/entity/Q5064105,D014695
http://www.wikidata.org/entity/Q5038715,D018421
http://www.wikidata.org/entity/Q5016050,D018938
http://www.wikidata.org/entity/Q5013186,D020278
http://www.wikidata.org/entity/Q5014892,D054387
http://www.wikidata.org/entity/Q5014566,D055513
http://www.wikidata.org/entity/Q5104342,C012839
http://www.wikidata.org/entity/Q5089853,C016299
http://www.wikidata.org/entity/Q5135145,C025945
http://www.wikidata.org/entity/Q5120864,C026896
http://www.wikidata.org/entity/Q5119890,C039671
http://www.wikidata.org/entity/Q5120034,C433247
http://www.wikidata.org/entity/Q5149292,C535973
http://www.wikidata.org/entity/Q5113910,C538036
http://www.wikidata.org/entity/Q5114948,D002912
http://www.wikidata.org/entity/Q5135445,D003011
http://www.wikidata.org/entity/Q5147886,D004718
http://www.wikidata.org/entity/Q99050645,D014128
http://www.wikidata.org/entity/Q5105211,D016545
http://www.wikidata.org/entity/Q5134952,D017637
http://www.wikidata.org/entity/Q5087002,D018999
http://www.wikidata.org/entity/Q5119951,D019842
http://www.wikidata.org/entity/Q5114906,D044523
http://www.wikidata.org/entity/Q5114574,D045247
http://www.wikidata.org/entity/Q5113988,D055113
http://www.wikidata.org/entity/Q5121352,D057906
http://www.wikidata.org/entity/Q5208264,C535768
http://www.wikidata.org/entity/Q5203306,C536663
http://www.wikidata.org/entity/Q5182157,C564332
http://www.wikidata.org/entity/Q5189052,C567382
http://www.wikidata.org/entity/Q5164702,D000074522
http://www.wikidata.org/entity/Q5186964,D000077547
http://www.wikidata.org/entity/Q5170216,D000089944
http://www.wikidata.org/entity/Q5169382,D003310
http://www.wikidata.org/entity/Q5172183,D003323
http://www.wikidata.org/entity/Q5185976,D003419
http://www.wikidata.org/entity/Q5192887,D003464
http://www.wikidata.org/entity/Q5201177,D003536
http://www.wikidata.org/entity/Q5201183,D003541
http://www.wikidata.org/entity/Q5158311,D011204
http://www.wikidata.org/entity/Q5160454,D013590
http://www.wikidata.org/entity/Q5161160,D018074
http://www.wikidata.org/entity/Q5205765,D019951
http://www.wikidata.org/entity/Q5201383,D043525
http://www.wikidata.org/entity/Q5188097,D054521
http://www.wikidata.org/entity/Q5275253,C015136
http://www.wikidata.org/entity/Q5243688,C029166
http://www.wikidata.org/entity/Q5272294,C053597
http://www.wikidata.org/entity/Q5225810,C107831
http://www.wikidata.org/entity/Q5251502,D000077588
http://www.wikidata.org/entity/Q5282002,D000091203
http://www.wikidata.org/entity/Q5260638,D000229
http://www.wikidata.org/entity/Q410358,D000420
http://www.wikidata.org/entity/Q5276440,D004080
http://www.wikidata.org/entity/Q5248824,D004245
http://www.wikidata.org/entity/Q5236578,D004709
http://www.wikidata.org/entity/Q5283295,D009934
http://www.wikidata.org/entity/Q5233857,D016794
http://www.wikidata.org/entity/Q5259352,D017990
http://www.wikidata.org/entity/Q5264826,D018220
http://www.wikidata.org/entity/Q5223583,D031044
http://www.wikidata.org/entity/Q5224253,D031303
http://www.wikidata.org/entity/Q5225591,D041102
http://www.wikidata.org/entity/Q5275412,D053546
http://www.wikidata.org/entity/Q5280023,D055157
http://www.wikidata.org/entity/Q5333851,C058081
http://www.wikidata.org/entity/Q5347555,C066425
http://www.wikidata.org/entity/Q5348096,C104753
http://www.wikidata.org/entity/Q5334291,D000066630
http://www.wikidata.org/entity/Q5325633,D004427
http://www.wikidata.org/entity/Q16370,D008334
http://www.wikidata.org/entity/Q5308896,D015819
http://www.wikidata.org/entity/Q5336147,D018429
http://www.wikidata.org/entity/Q5332957,D027681
http://www.wikidata.org/entity/Q5331908,D029043
http://www.wikidata.org/entity/Q5319590,D049029
http://www.wikidata.org/entity/Q5376588,C014926
http://www.wikidata.org/entity/Q5382578,C100212
http://www.wikidata.org/entity/Q5385810,C100270
http://www.wikidata.org/entity/Q5358728,C537301
http://www.wikidata.org/entity/Q5383563,C564698
http://www.wikidata.org/entity/Q5373824,C570240
http://www.wikidata.org/entity/Q5368263,D000069545
http://www.wikidata.org/entity/Q5396379,D000084745
http://www.wikidata.org/entity/Q5358552,D000085584
http://www.wikidata.org/entity/Q5375191,D003744
http://www.wikidata.org/entity/Q5357996,D004568
http://www.wikidata.org/entity/Q5404419,D005011
http://www.wikidata.org/entity/Q5402427,D017341
http://www.wikidata.org/entity/Q5403434,D026822
http://www.wikidata.org/entity/Q5370023,D031645
http://www.wikidata.org/entity/Q5381899,D047208
http://www.wikidata.org/entity/Q5401857,D047629
http://www.wikidata.org/entity/Q5358194,D055032
http://www.wikidata.org/entity/Q5380643,D057691
http://www.wikidata.org/entity/Q5420370,C025463
http://www.wikidata.org/entity/Q5462885,C035521
http://www.wikidata.org/entity/Q5474830,C537270
http://www.wikidata.org/entity/Q5442966,C540355
http://www.wikidata.org/entity/Q5447994,C562461
http://www.wikidata.org/entity/Q5464650,D000084522
http://www.wikidata.org/entity/Q5442904,D005262
http://www.wikidata.org/entity/Q5445906,D005324
http://www.wikidata.org/entity/Q5454664,D005396
http://www.wikidata.org/entity/Q5465742,D005530
http://www.wikidata.org/entity/Q5458145,D041965
http://www.wikidata.org/entity/Q5423632,D044783
http://www.wikidata.org/entity/Q5419638,D050581
http://www.wikidata.org/entity/Q5464657,D054740
http://www.wikidata.org/entity/Q5429677,D055111
